Antares AeroSpace
4.550000, 2.995773
4.560000, 2.996700
4.570000, 2.967686
4.580000, 2.909019
4.590000, 2.821287
4.600000, 2.705365
4.610000, 2.562412
4.620000, 2.393856
4.630000, 2.201382
4.640000, 1.986912
4.650000, 1.752590
4.660000, 1.500756
4.670000, 1.233927
4.680000, 0.954770
4.690000, 0.666072
4.700000, 0.370719
4.710000, 0.071663
4.720000, -0.228110
4.730000, -0.525604
4.740000, -0.817846
4.750000, -1.101916
4.760000, -1.374976
4.770000, -1.634298
4.780000, -1.877291
4.790000, -2.101526
4.800000, -2.304764
4.810000, -2.484973
4.820000, -2.640353
4.830000, -2.769352
4.840000, -2.870680
4.850000, -2.943325
4.860000, -2.986562
4.870000, -2.999958
4.880000, -2.983379
4.890000, -2.936991
4.900000, -2.861258
4.910000, -2.756936
4.920000, -2.625068
4.930000, -2.466971
4.940000, -2.284224
4.950000, -2.078655
4.960000, -1.852316
4.970000, -1.607470
4.980000, -1.346562
4.990000, -1.072200
5.000000, -0.787125
5.010000, -0.494185
5.020000, -0.196307
5.030000, 0.103532
5.040000, 0.402337
5.050000, 0.697121
5.060000, 0.984940
5.070000, 1.262918
5.080000, 1.528278
5.090000, 1.778367
5.100000, 2.010688
5.110000, 2.222918
5.120000, 2.412937
5.130000, 2.578848
5.140000, 2.718991
5.150000, 2.831967
5.160000, 2.916647
5.170000, 2.972185
5.180000, 2.998026
5.190000, 2.993911
5.200000, 2.959883
5.210000, 2.896280
5.220000, 2.803738
5.230000, 2.683183
5.240000, 2.535818
5.250000, 2.363116
5.260000, 2.166802
5.270000, 1.948839
5.280000, 1.711403
5.290000, 1.456867
5.300000, 1.187775
5.310000, 0.906816
5.320000, 0.616795
5.330000, 0.320612
5.340000, 0.021225
5.350000, -0.278374
5.360000, -0.575191
5.370000, -0.866261
5.380000, -1.148676
5.390000, -1.419614
5.400000, -1.676367
5.410000, -1.916371
5.420000, -2.137227
5.430000, -2.336728
5.440000, -2.512882
5.450000, -2.663928
5.460000, -2.788356
5.470000, -2.884925
5.480000, -2.952668
5.490000, -2.990909
5.500000, -2.999266
5.510000, -2.977655
5.520000, -2.926292
5.530000, -2.845691
5.540000, -2.736657
5.550000, -2.600279
5.560000, -2.437920
5.570000, -2.251201
5.580000, -2.041990
5.590000, -1.812376
5.600000, -1.564653
5.610000, -1.301297
5.620000, -1.024938
5.630000, -0.738339
5.640000, -0.444362
5.650000, -0.145946
5.660000, 0.153929
5.670000, 0.452266
5.680000, 0.746084
5.690000, 1.032447
5.700000, 1.308494
5.710000, 1.571468
5.720000, 1.818739
5.730000, 2.047839
5.740000, 2.256477
5.750000, 2.442569
5.760000, 2.604256
5.770000, 2.739922
5.780000, 2.848212
5.790000, 2.928043
5.800000, 2.978618
5.810000, 2.999432
5.820000, 2.990276
5.830000, 2.951243
5.840000, 2.882722
5.850000, 2.785397
5.860000, 2.660242
5.870000, 2.508507
5.880000, 2.331707
5.890000, 2.131610
5.900000, 1.910214
5.910000, 1.669732
5.920000, 1.412567
5.930000, 1.141288
5.940000, 0.858605
5.950000, 0.567344
5.960000, 0.270414
5.970000, -0.029218
5.980000, -0.328558
5.990000, -0.624616
6.000000, -0.914432
6.010000, -1.195111
6.020000, -1.463850
6.030000, -1.717962
6.040000, -1.954909
6.050000, -2.172323
6.060000, -2.368032
6.070000, -2.540080
6.080000, -2.686749
6.090000, -2.806572
6.100000, -2.898353
6.110000, -2.961175
6.120000, -2.994410
6.130000, -2.997725
6.140000, -2.971089
6.150000, -2.914766
6.160000, -2.829320
6.170000, -2.715604
6.180000, -2.574755
6.190000, -2.408179
6.200000, -2.217542
6.210000, -2.004748
6.220000, -1.771923
6.230000, -1.521394
6.240000, -1.255663
6.250000, -0.977387
6.260000, -0.689344
6.270000, -0.394414
6.280000, -0.095543
6.290000, 0.204283
6.300000, 0.502067
6.310000, 0.794835
6.320000, 1.079661
6.330000, 1.353700
6.340000, 1.614213
6.350000, 1.858597
6.360000, 2.084411
6.370000, 2.289398
6.380000, 2.471510
6.390000, 2.628928
6.400000, 2.760078
6.410000, 2.863651
6.420000, 2.938610
6.430000, 2.984209
6.440000, 2.999989
6.450000, 2.985796
6.460000, 2.941768
6.470000, 2.868348
6.480000, 2.766268
6.490000, 2.636549
6.500000, 2.480486
6.510000, 2.299639
6.520000, 2.095814
6.530000, 1.871049
6.540000, 1.627589
6.550000, 1.367867
6.560000, 1.094477
6.570000, 0.810152
6.580000, 0.517732
6.590000, 0.220139
6.600000, -0.079653
6.610000, -0.378650
6.620000, -0.673864
6.630000, -0.962344
6.640000, -1.241209
6.650000, -1.507672
6.660000, -1.759071
6.670000, -1.992894
6.680000, -2.206805
6.690000, -2.398666
6.700000, -2.566560
6.710000, -2.708810
6.720000, -2.823995
6.730000, -2.910963
6.740000, -2.968845
6.750000, -2.997064
6.760000, -2.995338
6.770000, -2.963683
6.780000, -2.902415
6.790000, -2.812148
6.800000, -2.693783
6.810000, -2.548502
6.820000, -2.377758
6.830000, -2.183256
6.840000, -1.966939
6.850000, -1.730970
6.860000, -1.477705
6.870000, -1.209675
6.880000, -0.929559
6.890000, -0.640155
6.900000, -0.344354
6.910000, -0.045113
6.920000, 0.254578
6.930000, 0.551726
6.940000, 0.843362
6.950000, 1.126571
6.960000, 1.398523
6.970000, 1.656502
6.980000, 1.897930
6.990000, 2.120394
7.000000, 2.321672
7.010000, 2.499753
7.020000, 2.652856
7.030000, 2.779454
7.040000, 2.878280
7.050000, 2.948347
7.060000, 2.988955
7.070000, 2.999699
7.080000, 2.980471
7.090000, 2.931462
7.100000, 2.853164
7.110000, 2.746358
7.120000, 2.612111
7.130000, 2.451764
7.140000, 2.266921
7.150000, 2.059427
7.160000, 1.831356
7.170000, 1.584986
7.180000, 1.322780
7.190000, 1.047358
7.200000, 0.761470
7.210000, 0.467974
7.220000, 0.169802
7.230000, -0.130066
7.240000, -0.428635
7.250000, -0.722921
7.260000, -1.009984
7.270000, -1.286955
7.280000, -1.551068
7.290000, -1.799683
7.300000, -2.030316
7.310000, -2.240663
7.320000, -2.428621
7.330000, -2.592314
7.340000, -2.730106
7.350000, -2.840619
7.360000, -2.922749
7.370000, -2.975676
7.380000, -2.998872
7.390000, -2.992103
7.400000, -2.955439
7.410000, -2.889245
7.420000, -2.794182
7.430000, -2.671201
7.440000, -2.521530
7.450000, -2.346665
7.460000, -2.148352
7.470000, -1.928574
7.480000, -1.689527
7.490000, -1.433598
7.500000, -1.163345
7.510000, -0.881468
7.520000, -0.590784
7.530000, -0.294197
7.540000, 0.005329
7.550000, 0.304802
7.560000, 0.601230
7.570000, 0.891650
7.580000, 1.173161
7.590000, 1.442951
7.600000, 1.698323
7.610000, 1.936726
7.620000, 2.155778
7.630000, 2.353290
7.640000, 2.527288
7.650000, 2.676035
7.660000, 2.798044
7.670000, 2.892095
7.680000, 2.957250
7.690000, 2.992857
7.700000, 2.998560
7.710000, 2.974303
7.720000, 2.920328
7.730000, 2.837173
7.740000, 2.725670
7.750000, 2.586934
7.760000, 2.422349
7.770000, 2.233562
7.780000, 2.022457
7.790000, 1.791144
7.800000, 1.541935
7.810000, 1.277320
7.820000, 0.999942
7.830000, 0.712573
7.840000, 0.418084
7.850000, 0.119417
7.860000, -0.180442
7.870000, -0.478499
7.880000, -0.771774
7.890000, -1.057338
7.900000, -1.332338
7.910000, -1.594025
7.920000, -1.839786
7.930000, -2.067164
7.940000, -2.273887
7.950000, -2.457891
7.960000, -2.617336
7.970000, -2.750629
7.980000, -2.856439
7.990000, -2.933709
8.000000, -2.981666
8.010000, -2.999831
8.020000, -2.988023
8.030000, -2.946359
8.040000, -2.875257
8.050000, -2.775425
8.060000, -2.647863
8.070000, -2.493844
8.080000, -2.314908
8.090000, -2.112841
8.100000, -1.889664
8.110000, -1.647606
8.120000, -1.389085
8.130000, -1.116686
8.140000, -0.833128
8.150000, -0.541247
8.160000, -0.243957
8.170000, 0.055770
8.180000, 0.354940
8.190000, 0.650563
8.200000, 0.939686
8.210000, 1.219421
8.220000, 1.486971
8.230000, 1.739664
8.240000, 1.974974
8.250000, 2.190552
8.260000, 2.384242
8.270000, 2.554109
8.280000, 2.698457
8.290000, 2.815843
8.300000, 2.905093
8.310000, 2.965317
8.320000, 2.995913
8.330000, 2.996574
8.340000, 2.967295
8.350000, 2.908367
8.360000, 2.820380
8.370000, 2.704212
